"points","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"29136","0.129980341012879","0.09742014649400593","0.21555964004180206","0.22142073900182974","0.22805828902861874","0.19060306899558446","0.27974370863901377"
"29184","0.1252895679680274","0.05280973858942059","0.18686972211050676","0.20662211991393303","0.2162724441635599","0.2479188344781506","0.24034479374138196"
"29232","0.11799578913693395","0.10377294052073897","0.20521719913231656","0.12846621695692145","0.18536796563949207","0.2921470856280054","0.22215831502157332"
"29280","0.1512418473402312","0.052412306273110554","0.24897149732541796","0.09380773586030158","0.24327683586539767","0.3469321123454008","0.23347818313264251"
"29328","0.16088257558778593","0.093057836940508","0.23562612737978805","0.14677088079859157","0.24794028340764662","0.37103730283562064","0.2850588620888535"
"29376","0.1553065142103262","0.09381829130860217","0.18576254958515978","0.27025428988348854","0.16513961120117648","0.43162537555647373","0.2727949460368411"
"29424","0.19159445896834187","0.12469330243002638","0.10726325980564291","0.39300751204306056","0.12497995483843324","0.4294978401639299","0.34102981199627735"
"29472","0.23875477238993795","0.13154756128850245","0.12135878282961012","0.4692698725242974","0.16309120082544676","0.44003209098783347","0.35677408461872634"
"29520","0.26690942159692155","0.04127810846560846","0.09526740620490617","0.4087677368927368","0.13238936988936992","0.4490688131313131","0.24541245791245792"
"29568","0.3152883131983387","0.08521167025674192","0.032472847087890666","0.4311318418329333","0.10181561983373294","0.4541846930539958","0.19638731721528485"
"29616","0.29425787420753324","0.11286687398706848","0.08199983939931879","0.34786821672591745","0.07765848140366782","0.34645857110521616","0.1499997241892128"
"29664","0.2363909560394324","0.11280223438631817","0.1304065121240944","0.28859857828819124","0.08991596392282755","0.22840333419252246","0.14576016996525334"
"29712","0.21287293564506565","0.07271834265283944","0.16491770789226312","0.2088713827849475","0.08811355709254808","0.15785777376660842","0.14734944822766205"
"29760","0.24921267028606323","0.07870740182586367","0.10761029576618114","0.15172949586979326","0.05755866585992654","0.12200698890285402","0.22733828386545846"
"29808","0.24314017889188214","0.12052529796103365","0.16442834589511374","0.14512528132784616","0.08449445904724819","0.16469352598394704","0.18116028740481133"
"29856","0.20860974052380304","0.11960349401755652","0.19489936974311975","0.165605501503939","0.11882044483606982","0.17974639919952423","0.1449604764057889"
"29904","0.15375589475322715","0.07775329628016982","0.2734122426068829","0.1209494712990393","0.20575422925312248","0.1514079799806733","0.15524347446446174"
"29952","0.2271650168645949","0.1373342202148807","0.27385513915952053","0.19506932629046936","0.21196932419829442","0.2443268797038452","0.13159243584324448"
"30000","0.2684231332587673","0.09438905964331176","0.28321407110511354","0.1615570790752297","0.2086733125347598","0.21530173279495102","0.1695194860709228"
"30048","0.22721048327253862","0.07189415111998833","0.180466198064422","0.19778787048355706","0.12371665759497912","0.2381787270360337","0.20240785353181684"
"30096","0.2638841036718055","0.052513937178167866","0.13415872751416272","0.1730925876645531","0.09572929131203496","0.2570765657739484","0.320693251387925"
"30144","0.28837269584555714","0.11141331583192834","0.10450332910153501","0.18206645827437515","0.0716099208908596","0.24251387678495395","0.20357481608116654"
"30192","0.2629887880623175","0.1767047856202268","0.10590639531816","0.1764433018293312","0.10099451246510073","0.16297232201643963","0.14740839005544887"
"30240","0.29391288983411745","0.13777130305501306","0.043408208033640636","0.1854346033713838","0.041880246383655916","0.19008722453359","0.1454249260092408"
"30288","0.26285504873591237","0.07085209631708642","0.09106953237940522","0.2059161249886514","0.09878059995616346","0.29582866126392116","0.11011811589122736"
"30336","0.23114837343918387","0.036173315408501584","0.14266770592005584","0.2207863676994079","0.1393329029529621","0.27178319941966145","0.21465072774159444"
"30384","0.23974053201134246","0.02811667238309208","0.08051760505876046","0.21049050922624923","0.08812764288378724","0.29418416398038494","0.13780039021147955"
"30432","0.2174609359872982","0.09482004495346527","0.1319357783435955","0.20117210190527826","0.09814332991261021","0.35904827656869204","0.12440153480747135"
