"points","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"5520","0.2738095238095238","0.16071428571428573","0.6041666666666666","0.21428571428571425","0.1488095238095238","0.1488095238095238","0.1488095238095238"
"5568","0.25297619047619047","0.08035714285714285","0.7440476190476191","0.1339285714285714","0.0267857142857143","0.0267857142857143","0.0267857142857143"
"5616","0.26190476190476186","0.14880952380952384","0.6696428571428572","0.14583333333333334","0.06547619047619047","0.06547619047619047","0.06547619047619047"
"5664","0.2589285714285714","0.16369047619047622","0.49107142857142855","0.1279761904761905","0.06845238095238096","0.06845238095238096","0.06845238095238096"
"5712","0.23809523809523805","0.16071428571428573","0.41964285714285715","0.13392857142857145","0.04166666666666666","0.04166666666666666","0.04166666666666666"
"5760","0.22321428571428567","0.1339285714285714","0.42857142857142855","0.21726190476190477","0.020833333333333287","0.020833333333333287","0.020833333333333287"
"5808","0.23809523809523805","0.15476190476190474","0.38392857142857134","0.27380952380952384","0.035714285714285726","0.035714285714285726","0.035714285714285726"
"5856","0.1845238095238095","0.15476190476190477","0.2767857142857143","0.25595238095238093","0.017857142857142877","0.017857142857142877","0.017857142857142877"
"5904","0.16666666666666663","0.13095238095238093","0.24107142857142858","0.22321428571428575","0.06547619047619047","0.06547619047619047","0.06547619047619047"
"5952","0.14285714285714282","0.15476190476190474","0.10416666666666669","0.15773809523809523","0.08928571428571427","0.08928571428571427","0.08928571428571427"
"6000","0.1488095238095238","0.1488095238095238","0.17261904761904762","0.16666666666666669","0.09523809523809523","0.09523809523809523","0.09523809523809523"
"6048","0.15773809523809523","0.1279761904761905","0.1845238095238095","0.16071428571428575","0.08035714285714282","0.08035714285714282","0.08035714285714282"
"6096","0.16369047619047616","0.12202380952380948","0.15476190476190477","0.09523809523809523","0.0267857142857143","0.0267857142857143","0.0267857142857143"
"6144","0.19047619047619047","0.14285714285714285","0.10119047619047619","0.10119047619047619","0.08333333333333337","0.08333333333333337","0.08333333333333337"
"6192","0.2321428571428571","0.14285714285714285","0.17857142857142858","0.16369047619047616","0.14285714285714288","0.14285714285714288","0.14285714285714288"
"6240","0.2172619047619047","0.19940476190476186","0.2857142857142857","0.20238095238095238","0.19345238095238093","0.19345238095238093","0.19345238095238093"
"6288","0.2559523809523809","0.13690476190476186","0.4136904761904761","0.16071428571428573","0.10119047619047616","0.10119047619047616","0.10119047619047616"
"6336","0.26190476190476186","0.10714285714285715","0.45833333333333326","0.1607142857142857","0.09523809523809523","0.09523809523809523","0.09523809523809523"
"6384","0.25595238095238093","0.10119047619047616","0.49999999999999994","0.15476190476190477","0.07738095238095233","0.07738095238095233","0.07738095238095233"
"6432","0.25595238095238093","0.125","0.5178571428571428","0.16666666666666663","0.07738095238095236","0.07738095238095236","0.07738095238095236"
"6480","0.1964285714285714","0.07738095238095236","0.39880952380952384","0.1517857142857143","0.0","0.0","0.0"
"6528","0.19940476190476186","0.11011904761904759","0.22916666666666666","0.17261904761904764","0.10416666666666671","0.10416666666666671","0.10416666666666671"
"6576","0.22619047619047616","0.07738095238095238","0.1875","0.1488095238095238","0.07738095238095236","0.07738095238095236","0.07738095238095236"
"6624","0.19940476190476186","0.06249999999999999","0.09821428571428571","0.12797619047619047","0.05059523809523811","0.05059523809523811","0.05059523809523811"
"6672","0.23511904761904762","0.020833333333333332","0.12499999999999999","0.10416666666666666","0.020833333333333343","0.020833333333333343","0.020833333333333343"
"6720","0.27380952380952384","0.07142857142857142","0.15773809523809523","0.09226190476190474","0.07142857142857148","0.07142857142857148","0.07142857142857148"
"6768","0.3303571428571429","0.08630952380952381","0.12202380952380949","0.07440476190476189","0.044642857142857095","0.044642857142857095","0.044642857142857095"
"6816","0.3273809523809524","0.10119047619047619","0.10119047619047616","0.08035714285714285","0.04166666666666666","0.04166666666666666","0.04166666666666666"
"6864","0.2857142857142857","0.06547619047619045","0.125","0.05654761904761905","0.0","0.0","0.0"
"6912","0.2976190476190476","0.13690476190476192","0.18154761904761904","0.12797619047619047","0.10119047619047622","0.10119047619047622","0.10119047619047622"
"6960","0.2886904761904762","0.11607142857142859","0.15476190476190477","0.1488095238095238","0.03273809523809523","0.03273809523809523","0.03273809523809523"
"7008","0.3125","0.1636904761904762","0.25297619047619047","0.16964285714285715","0.16369047619047616","0.16369047619047616","0.16369047619047616"
"7056","0.32440476190476186","0.26488095238095244","0.2738095238095238","0.26785714285714285","0.26488095238095244","0.26488095238095244","0.26488095238095244"
"7104","0.3125","0.12797619047619047","0.26785714285714285","0.19047619047619044","0.10416666666666671","0.10416666666666671","0.10416666666666671"
"7152","0.36011904761904767","0.15178571428571427","0.23511904761904764","0.22916666666666669","0.1517857142857143","0.1517857142857143","0.1517857142857143"
"7200","0.36904761904761907","0.11904761904761907","0.16964285714285715","0.21130952380952378","0.11904761904761904","0.11904761904761904","0.11904761904761904"
"7248","0.33630952380952384","0.08630952380952381","0.1369047619047619","0.22023809523809523","0.08630952380952378","0.08630952380952378","0.08630952380952378"
"7296","0.30654761904761907","0.11607142857142855","0.20833333333333331","0.19345238095238093","0.11607142857142855","0.11607142857142855","0.11607142857142855"
"7344","0.2619047619047619","0.07738095238095237","0.19642857142857142","0.1845238095238095","0.005952380952380959","0.005952380952380959","0.005952380952380959"
"7392","0.23809523809523808","0.0952380952380952","0.16071428571428573","0.13988095238095238","0.08333333333333334","0.08333333333333334","0.08333333333333334"
"7440","0.23214285714285715","0.05952380952380955","0.20833333333333334","0.14880952380952378","0.05952380952380948","0.05952380952380948","0.05952380952380948"
"7488","0.1964285714285714","0.14285714285714285","0.30952380952380953","0.2410714285714286","0.01190476190476189","0.01190476190476189","0.01190476190476189"
"7536","0.181547619047619","0.11607142857142856","0.39285714285714285","0.19642857142857145","0.014880952380952356","0.014880952380952356","0.014880952380952356"
"7584","0.18749999999999997","0.13392857142857142","0.37499999999999994","0.2023809523809524","0.03869047619047619","0.03869047619047619","0.03869047619047619"
"7632","0.19047619047619044","0.10714285714285712","0.4702380952380953","0.19047619047619047","0.04166666666666666","0.04166666666666666","0.04166666666666666"
"7680","0.16071428571428567","0.13095238095238093","0.49702380952380953","0.16964285714285712","0.01190476190476189","0.01190476190476189","0.01190476190476189"
"7728","0.1577380952380952","0.1160714285714286","0.5178571428571429","0.14285714285714285","0.05059523809523811","0.05059523809523811","0.05059523809523811"
"7776","0.10119047619047616","0.05952380952380952","0.4910714285714286","0.1130952380952381","0.02976190476190471","0.02976190476190471","0.02976190476190471"
"7824","0.12499999999999997","0.09523809523809526","0.37202380952380953","0.1994047619047619","0.0535714285714286","0.0535714285714286","0.0535714285714286"
"7872","0.1220238095238095","0.11607142857142856","0.25892857142857145","0.19940476190476195","0.0625","0.0625","0.0625"
"7920","0.10119047619047616","0.08333333333333334","0.2113095238095238","0.13988095238095238","0.023809523809523808","0.023809523809523808","0.023809523809523808"
"7968","0.11011904761904762","0.09821428571428573","0.125","0.15773809523809523","0.008928571428571397","0.008928571428571397","0.008928571428571397"
"8016","0.11904761904761907","0.09523809523809523","0.09226190476190474","0.13392857142857142","0.017857142857142877","0.017857142857142877","0.017857142857142877"
"8064","0.10416666666666669","0.08630952380952382","0.17559523809523814","0.11011904761904759","0.0625","0.0625","0.0625"
"8112","0.10416666666666669","0.06845238095238097","0.20238095238095238","0.11607142857142859","0.03869047619047622","0.03869047619047622","0.03869047619047622"
"8160","0.08333333333333334","0.09523809523809526","0.13988095238095238","0.08928571428571426","0.023809523809523836","0.023809523809523836","0.023809523809523836"
"8208","0.0892857142857143","0.10119047619047619","0.10416666666666669","0.11309523809523814","0.017857142857142877","0.017857142857142877","0.017857142857142877"
"8256","0.09523809523809526","0.08928571428571427","0.0654761904761905","0.0922619047619048","0.023809523809523808","0.023809523809523808","0.023809523809523808"
"8304","0.08333333333333334","0.09523809523809523","0.08035714285714289","0.08333333333333334","0.011904761904761862","0.011904761904761862","0.011904761904761862"
"8352","0.08630952380952381","0.07440476190476192","0.1160714285714286","0.0654761904761905","0.03869047619047622","0.03869047619047622","0.03869047619047622"
"8400","0.07738095238095238","0.07738095238095241","0.125","0.07738095238095237","0.059523809523809534","0.059523809523809534","0.059523809523809534"
"8448","0.11011904761904762","0.038690476190476206","0.13392857142857142","0.03273809523809525","0.0029761904761904656","0.0029761904761904656","0.0029761904761904656"
"8496","0.13690476190476192","0.06547619047619048","0.14285714285714288","0.06845238095238093","0.029761904761904767","0.029761904761904767","0.029761904761904767"
"8544","0.17261904761904762","0.0892857142857143","0.12797619047619047","0.1011904761904762","0.08333333333333331","0.08333333333333331","0.08333333333333331"
"8592","0.1964285714285714","0.07142857142857142","0.10714285714285715","0.08928571428571427","0.029761904761904767","0.029761904761904767","0.029761904761904767"
"8640","0.22619047619047616","0.06547619047619048","0.07440476190476192","0.09523809523809523","0.0","0.0","0.0"
"8688","0.2708333333333333","0.09226190476190477","0.10714285714285715","0.13392857142857142","0.07440476190476195","0.07440476190476195","0.07440476190476195"
"8736","0.31845238095238093","0.1339285714285714","0.1726190476190476","0.13690476190476192","0.13392857142857142","0.13392857142857142","0.13392857142857142"
"8784","0.29464285714285715","0.1220238095238095","0.11904761904761904","0.11607142857142858","0.06845238095238096","0.06845238095238096","0.06845238095238096"
"8832","0.2648809523809524","0.11607142857142858","0.11904761904761905","0.11309523809523808","0.0982142857142857","0.0982142857142857","0.0982142857142857"
"8880","0.23511904761904762","0.18154761904761907","0.15773809523809523","0.2261904761904762","0.15773809523809523","0.15773809523809523","0.15773809523809523"
"8928","0.2261904761904762","0.1190476190476191","0.1607142857142857","0.20833333333333331","0.0892857142857143","0.0892857142857143","0.0892857142857143"
"8976","0.2589285714285714","0.15178571428571427","0.12797619047619047","0.24107142857142855","0.12202380952380953","0.12202380952380953","0.12202380952380953"
"9024","0.2589285714285714","0.03273809523809523","0.11607142857142856","0.2232142857142857","0.0029761904761904656","0.0029761904761904656","0.0029761904761904656"
"9072","0.27678571428571425","0.1220238095238095","0.2857142857142857","0.14880952380952378","0.12202380952380948","0.12202380952380948","0.12202380952380948"
"9120","0.306547619047619","0.1398809523809524","0.35416666666666674","0.1369047619047619","0.05059523809523814","0.05059523809523814","0.05059523809523814"
"9168","0.3125","0.12797619047619047","0.30059523809523814","0.11607142857142858","0.008928571428571397","0.008928571428571397","0.008928571428571397"
"9216","0.2976190476190476","0.09523809523809522","0.22023809523809523","0.09821428571428571","0.023809523809523808","0.023809523809523808","0.023809523809523808"
"9264","0.306547619047619","0.07440476190476193","0.19642857142857142","0.19047619047619047","0.03273809523809526","0.03273809523809526","0.03273809523809526"
"9312","0.26785714285714285","0.1488095238095238","0.14880952380952384","0.24702380952380953","0.11904761904761907","0.11904761904761907","0.11904761904761907"
"9360","0.22619047619047616","0.10119047619047616","0.04464285714285712","0.21726190476190474","0.04166666666666666","0.04166666666666666","0.04166666666666666"
"9408","0.18154761904761907","0.11011904761904763","0.16666666666666669","0.12202380952380949","0.05654761904761901","0.05654761904761901","0.05654761904761901"
"9456","0.1875","0.11607142857142858","0.24404761904761904","0.13690476190476192","0.050595238095238054","0.050595238095238054","0.050595238095238054"
"9504","0.193452380952381","0.08035714285714285","0.19940476190476192","0.14583333333333331","0.04464285714285712","0.04464285714285712","0.04464285714285712"
"9552","0.2142857142857143","0.07142857142857142","0.17559523809523808","0.17261904761904762","0.023809523809523836","0.023809523809523836","0.023809523809523836"
"9600","0.22619047619047622","0.09523809523809526","0.2678571428571429","0.17261904761904762","0.0654761904761905","0.0654761904761905","0.0654761904761905"
"9648","0.27678571428571436","0.0982142857142857","0.3303571428571429","0.20833333333333337","0.014880952380952356","0.014880952380952356","0.014880952380952356"
"9696","0.2916666666666667","0.10714285714285712","0.24999999999999997","0.24404761904761904","0.035714285714285754","0.035714285714285754","0.035714285714285754"
"9744","0.2857142857142857","0.13095238095238096","0.1636904761904762","0.21130952380952378","0.08333333333333331","0.08333333333333331","0.08333333333333331"
"9792","0.24702380952380953","0.11011904761904762","0.09226190476190477","0.15476190476190477","0.04464285714285718","0.04464285714285718","0.04464285714285718"
"9840","0.2648809523809524","0.12202380952380952","0.12202380952380953","0.16666666666666666","0.12202380952380953","0.12202380952380953","0.12202380952380953"
"9888","0.2648809523809524","0.14583333333333337","0.1488095238095238","0.15476190476190477","0.1220238095238095","0.1220238095238095","0.1220238095238095"
"9936","0.21726190476190477","0.19345238095238093","0.28273809523809523","0.2440476190476191","0.17559523809523814","0.17559523809523814","0.17559523809523814"
"9984","0.19047619047619047","0.06547619047619047","0.4404761904761904","0.1517857142857143","0.05357142857142855","0.05357142857142855","0.05357142857142855"
"10032","0.18154761904761907","0.04464285714285715","0.36011904761904756","0.19345238095238096","0.0029761904761904656","0.0029761904761904656","0.0029761904761904656"
"10080","0.16964285714285715","0.07440476190476192","0.2678571428571429","0.13988095238095238","0.03273809523809526","0.03273809523809526","0.03273809523809526"
"10128","0.18154761904761907","0.09226190476190474","0.2113095238095238","0.130952380952381","0.08035714285714288","0.08035714285714288","0.08035714285714288"
"10176","0.20833333333333337","0.20238095238095236","0.24404761904761904","0.20535714285714285","0.20238095238095236","0.20238095238095236","0.20238095238095236"
"10224","0.255952380952381","0.13690476190476192","0.1398809523809524","0.1279761904761905","0.11309523809523811","0.11309523809523811","0.11309523809523811"
